,latent_factors,max_iter,rank_,map,ndcg,time
81,100,560,10,0.01106420818389497,0.035048471290082026,10.367092847824097
82,100,560,20,0.01303636680403392,0.06650396583282489,16.388898611068726
83,100,560,30,0.014100653734686488,0.09497661175513525,22.534191370010376
84,100,610,10,0.010418018471709747,0.034167175106772425,10.591766834259033
85,100,610,20,0.01260041200886636,0.06697850993153007,16.478973865509033
86,100,610,30,0.0137155933589338,0.0968069961358552,22.343186140060425
87,100,660,10,0.010272413600154082,0.03409938309267168,10.90518856048584
88,100,660,20,0.012227376215142012,0.06514812555081012,16.44404649734497
89,100,660,30,0.013367975216001055,0.0968069961358552,22.444904565811157
90,100,710,10,0.011119746522431067,0.03484509524777981,11.615658044815063
91,100,710,20,0.013247086652709779,0.0679275981289404,17.773678302764893
92,100,710,30,0.014310232448840225,0.09775608433326555,23.64258360862732
93,100,760,10,0.010694755157842404,0.03315029489526134,12.270761489868164
94,100,760,20,0.012873780521535904,0.0658260456918175,18.479731798171997
95,100,760,30,0.013898033740009358,0.09328181140261677,24.430997371673584
96,200,10,10,0.008689295210548006,0.026981221612094094,5.200821399688721
97,200,10,20,0.010725308660758503,0.05714866788692292,10.548497200012207
98,200,10,30,0.011889640177541592,0.08806182631685987,16.263665199279785
99,200,60,10,0.01127156566194596,0.03525184733238425,5.93401837348938
100,200,60,20,0.013440303984270367,0.0679275981289404,11.196996450424194
101,200,60,30,0.0145250034587721,0.09626466002304929,16.962749004364014
102,200,110,10,0.01140568355333455,0.037760151854111586,6.727356195449829
103,200,110,20,0.013504274498209564,0.06996135855196257,12.118269205093384
104,200,110,30,0.014721718071465816,0.10114568503830249,17.895092248916626
105,200,160,10,0.01101874449189884,0.03626872754389533,7.168708562850952
106,200,160,20,0.0129809522157955,0.06623279777642194,12.685605764389038
107,200,160,30,0.014066933655873444,0.09795946037556776,18.55986738204956
108,200,210,10,0.01055631956079382,0.034234967120873164,7.930920362472534
109,200,210,20,0.012575754110537239,0.06514812555081012,13.431745052337646
110,200,210,30,0.013554530370547173,0.09253609924750865,19.287944078445435
111,200,260,10,0.010625470105335861,0.03626872754389533,8.705498933792114
112,200,260,20,0.012534344950715197,0.06623279777642194,14.056483030319214
113,200,260,30,0.013597296335560073,0.09416310758592637,19.997875452041626
114,200,310,10,0.011179683271405852,0.03620093552979459,9.200161695480347
115,200,310,20,0.01308484778175293,0.06643617381872416,14.618110418319702
116,200,310,30,0.01415619334344641,0.09551894786794116,20.380356311798096
117,200,360,10,0.010919154794993712,0.03613314351569385,9.814274549484253
118,200,360,20,0.012746887789424387,0.06562266964951528,15.240497589111328
119,200,360,30,0.013731575297348442,0.09538336383973968,21.20684266090393
120,200,410,10,0.009189113355780019,0.03138770252864213,10.43098497390747
121,200,410,20,0.011313077173653761,0.06365670124059386,15.813630819320679
122,200,410,30,0.012417565302526636,0.09328181140261677,21.61279320716858
123,200,460,10,0.010140555442568859,0.0330825028811606,11.318710088729858
124,200,460,20,0.011998223824580042,0.06202969290217612,16.745176315307617
125,200,460,30,0.012987140400676918,0.0894854586129754,22.545296907424927
126,200,510,10,0.00999006793190238,0.03206562266964952,11.807700395584106
127,200,510,20,0.012060382860392127,0.06440241339570199,17.357635021209717
128,200,510,30,0.013248364934541726,0.09545115585384041,23.227206468582153
129,200,560,10,0.009831214025844892,0.03254016676835469,12.031250476837158
130,200,560,20,0.011851482850397648,0.06399566131109755,18.556100845336914
131,200,560,30,0.012834192781959979,0.09131584299369534,24.322137355804443
132,200,610,10,0.009650758140691018,0.03281133482475764,12.762530088424683
133,200,610,20,0.011590810786318451,0.0621652769303776,18.59025740623474
134,200,610,30,0.012692777156278945,0.09118025896549387,24.45774817466736
135,200,660,10,0.010623842558965597,0.03355704697986577,13.506204843521118
136,200,660,20,0.012676018024209777,0.06575825367771676,19.220916271209717
137,200,660,30,0.013698852529537548,0.09314622737441529,25.092908143997192
138,200,710,10,0.009922921556031179,0.0330825028811606,13.6952805519104
139,200,710,20,0.011737979291629962,0.06175852484577317,20.264715909957886
140,200,710,30,0.012752206144984027,0.09118025896549387,26.631749629974365
141,200,760,10,0.009583907682341686,0.03348925496576503,14.465282917022705
142,200,760,20,0.01150857314756604,0.06324994915598943,20.7540545463562
143,200,760,30,0.01257705475033599,0.09301064334621381,26.51279640197754
144,500,10,10,0.00898176932852548,0.031523286556843604,5.37616491317749
145,500,10,20,0.010762265371947872,0.058301132126635485,10.75425100326538
146,500,10,30,0.011373570123664587,0.07619822384923056,16.526101112365723
147,500,60,10,0.01089350412616631,0.0355230153887872,6.61754298210144
148,500,60,20,0.013034036949847456,0.06806318215714188,11.850612163543701
149,500,60,30,0.014196325676207192,0.09856958850247441,17.43103528022766
150,500,110,10,0.011200962431387471,0.03742119178360789,8.005390405654907
151,500,110,20,0.013174450283699098,0.06765643007253745,13.490628957748413
152,500,110,30,0.014335506327128072,0.09829842044607146,19.202351093292236
153,500,160,10,0.010214077495956686,0.03484509524777981,9.180518865585327
154,500,160,20,0.012387138401161596,0.0677242220866382,14.6077561378479
155,500,160,30,0.01354497116016292,0.09782387634736628,20.471121788024902
156,500,210,10,0.010488904168993646,0.035319639346484986,10.432985782623291
157,500,210,20,0.012353858777317123,0.06467358145210494,15.904878377914429
158,500,210,30,0.013303822998446114,0.09118025896549387,21.80764150619507
159,500,260,10,0.010308959414104816,0.03254016676835469,11.842339754104614
160,500,260,20,0.012301163046594484,0.06345332519829164,17.408328771591187
161,500,260,30,0.01336988731510214,0.09090909090909091,23.51009702682495
162,500,310,10,0.010517984790915431,0.034167175106772425,13.088348865509033
163,500,310,20,0.012265595047652596,0.06175852484577317,18.70262622833252
164,500,310,30,0.013245894795724715,0.09023117076808351,24.56739330291748
165,500,360,10,0.010448766992391141,0.03321808690936208,14.247677087783813
166,500,360,20,0.012295304190501285,0.06135177276116873,19.858036756515503
167,500,360,30,0.013391140911966797,0.09138363500779609,25.81531548500061
168,500,410,10,0.009954181206977619,0.03138770252864213,15.612296342849731
169,500,410,20,0.012004761248295243,0.06284319707138498,21.304858922958374
170,500,410,30,0.013027641620028207,0.09138363500779609,27.321136951446533
171,500,460,10,0.010459689039107375,0.03443834316317538,16.492488145828247
172,500,460,20,0.012360298908665883,0.06324994915598943,22.62322163581848
173,500,460,30,0.013319945625431453,0.09077350688088943,28.720669984817505
174,500,510,10,0.009969030886256825,0.03477730323367907,17.72999930381775
175,500,510,20,0.011935330922294724,0.06474137346620568,23.357048749923706
176,500,510,30,0.012919198448682775,0.09104467493729239,29.245224714279175
177,500,560,10,0.00983234389274657,0.03233679072605247,18.725074768066406
178,500,560,20,0.011748725863097975,0.06080943664836282,24.68949604034424
179,500,560,30,0.012751009005154678,0.08799403430275914,30.871030569076538
180,500,610,10,0.010813660198447664,0.03355704697986577,19.769058227539062
181,500,610,20,0.01264910217647956,0.06209748491627686,25.848365306854248
182,500,610,30,0.013643195008618877,0.09097688292319164,31.87027144432068
183,500,660,10,0.010118630644357706,0.03301471086705986,20.839972019195557
184,500,660,20,0.012003655637615612,0.06291098908548573,26.99390697479248
185,500,660,30,0.012997151817343634,0.08941766659887465,32.92255997657776
186,500,710,10,0.010267611665821953,0.0330825028811606,21.933414697647095
187,500,710,20,0.01230469822598383,0.06365670124059386,29.15067434310913
188,500,710,30,0.013345921715902365,0.09199376313470273,35.21008348464966
189,500,760,10,0.009689012205790722,0.03213341468375026,23.095160484313965
190,500,760,20,0.011718598424912406,0.0633855331841909,29.52327275276184
191,500,760,30,0.012806382753537397,0.09260389126160938,35.53665256500244
192,1000,10,10,0.0075068894979409585,0.02277811673784828,6.885666370391846
193,1000,10,20,0.008861446145193835,0.044878313334689175,13.460629940032959
194,1000,10,30,0.009802315472447178,0.0698257745237611,20.496883630752563
195,1000,60,10,0.011118643557122295,0.03633651955799607,9.635207653045654
196,1000,60,20,0.013172023714037393,0.06806318215714188,16.390317678451538
197,1000,60,30,0.014206282523405814,0.09565453189614263,23.52769708633423
198,1000,110,10,0.01131881830986975,0.03620093552979459,11.897493600845337
199,1000,110,20,0.013374047382559266,0.0679275981289404,18.447916507720947
200,1000,110,30,0.014509489353679818,0.09728154023456037,25.60251545906067
201,1000,160,10,0.010771734065917499,0.03484509524777981,14.43977403640747
202,1000,160,20,0.012665719355468875,0.06372449325469459,21.277642011642456
203,1000,160,30,0.013824578195153342,0.0947054436987323,28.698045253753662
204,1000,210,10,0.010669978790784154,0.03477730323367907,17.071202516555786
205,1000,210,20,0.01277046014974262,0.06745305403023524,23.92232847213745
206,1000,210,30,0.013863658401235239,0.0964680360653515,31.187092304229736
207,1000,260,10,0.010391950828192428,0.03165887058504508,19.231889724731445
208,1000,260,20,0.012351125735150374,0.06345332519829164,26.067911624908447
209,1000,260,30,0.01355888807289054,0.09443427564232933,33.3887574672699
210,1000,310,10,0.00961473690780178,0.03294691885295912,21.817723274230957
211,1000,310,20,0.01163802907791035,0.06352111721239238,29.030756950378418
212,1000,310,30,0.012734059902318528,0.091925971120602,36.710702419281006
213,1000,360,10,0.010407903472780417,0.03321808690936208,24.209452629089355
214,1000,360,20,0.012379131057788102,0.06379228526879534,31.2741641998291
215,1000,360,30,0.013401954185277688,0.09057013083858721,38.9197199344635
216,1000,410,10,0.009918751809132107,0.03281133482475764,26.427095890045166
217,1000,410,20,0.011985122466072168,0.06487695749440715,33.373743295669556
218,1000,410,30,0.01284414407608964,0.09063792285268796,41.09508442878723
219,1000,460,10,0.01052117262967374,0.0330825028811606,29.05444359779358
220,1000,460,20,0.012574205083107519,0.06379228526879534,36.103307008743286
221,1000,460,30,0.01363651519006965,0.09226493119110568,43.78645372390747
222,1000,510,10,0.010153064683266015,0.0330825028811606,31.13480520248413
223,1000,510,20,0.012221743544276277,0.06508033353670938,38.64701318740845
224,1000,510,30,0.013262812127385806,0.09314622737441529,46.273285150527954
225,1000,560,10,0.01030656517233698,0.03409938309267168,33.4783296585083
226,1000,560,20,0.012130414620952587,0.06263982102908278,40.52424764633179
227,1000,560,30,0.01311865853710881,0.0912480509795946,48.23797678947449
228,1000,610,10,0.010250394646367789,0.03321808690936208,35.61183166503906
229,1000,610,20,0.012308338046914214,0.06487695749440715,42.994044065475464
230,1000,610,30,0.013208506880610416,0.09233272320520643,50.616891622543335
231,1000,660,10,0.009790202547473236,0.03254016676835469,37.96979284286499
232,1000,660,20,0.011841617729810648,0.06467358145210494,45.67269825935364
233,1000,660,30,0.012850235141784475,0.09240051521930717,53.38866567611694
234,1000,710,10,0.010656595248317836,0.032675750796556165,40.087292432785034
235,1000,710,20,0.01263449518274899,0.06318215714188868,47.902045488357544
236,1000,710,30,0.01361059222052012,0.08996000271168056,55.48703622817993
237,1000,760,10,0.009682676880663451,0.03409938309267168,42.35712695121765
238,1000,760,20,0.011693863549756522,0.0646057894380042,50.14261078834534
239,1000,760,30,0.012690830015471832,0.09145142702189682,57.49439287185669
